종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"169330","엠브레인","KOSDAQ","중견기업부",,"137104","시장조사 및 여론조사업","06",,"8968459","500","4484229500","원(KRW)","최인수","02-3444-4000","서울특별시 강남구 강남대로 318 "
"097520","엠씨넥스","KOSDAQ","우량기업부",,"032605","영상 및 음향기기 제조업","12",,"17863482","500","8931741000","원(KRW)","민동욱","02-2025-3600","서울특별시 금천구  디지털로9길 47 (가산동, 한신IT타워2차 11층) "
"179290","엠아이텍","KOSDAQ","중견기업부",,"032701","의료용 기기 제조업","12",,"31183148","500","15591574000","원(KRW)","박진형","070-4304-7443","경기도 평택시 진위면 하북2길 174 (진위면, 주식회사엠아이텍) "
"009780","엠에스씨","KOSDAQ","우량기업부",,"031007","기타 식품 제조업","12",,"17600000","500","8800000000","원(KRW)","김길제, 김호석","055 -389 -1001","경남 양산시 웅상읍 소주리 439-13 "
"123040","엠에스오토텍","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"34727204","500","17363602000","원(KRW)","김범준","054-7701810","경상북도 경주시  내남면 포석로 16-9 "
"323230","엠에프엠코리아","KOSDAQ","중견기업부",,"031403","편조의복 제조업","12",,"17851079","100","1785107900","원(KRW)","안피터도성,조장호","02-558-7828","서울특별시 강남구 도곡로 204 동신빌딩 4층,5층"
"032790","엠젠플러스","KOSDAQ","관리종목(소속부없음)",,"074605","기계장비 및 관련 물품 도매업","12",,"21962565","500","10981282500","원(KRW)","송연호","02-3412-8777","서울특별시 서초구 효령로 83 엠젠플러스빌딩 (방배동)"
"033160","엠케이전자","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"21807689","500","10903844500","원(KRW)","이진","031-330-1900","경기도 용인시 처인구 포곡읍 금어로 405 엠케이전자 "
"347890","엠투아이","KOSDAQ","벤처기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"8399102","100","839910200","원(KRW)","김정열","031-465-3366","경기도 안양시 동안구 시민대로327번길 11-35 엠투아이빌딩"
"033310","엠투엔","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"22189819","500","11094909500","원(KRW)","김상원","02-2636-2431","서울특별시 영등포구  여의대로 14 KT빌딩 16층"
"259630","엠플러스","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"11250921","500","5625460500","원(KRW)","김종성","043-272-7079","충청북도 청주시 흥덕구 옥산면 옥산산단로 27 엠플러스 사옥 "
"115960","연우","KOSDAQ","우량기업부",,"032202","플라스틱제품 제조업","12",,"12398000","500","6199000000","원(KRW)","기중현","032-575-8811","인천광역시 서구 가좌로84번길 13 &nbsp"
"060850","영림원소프트랩","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8131000","500","4065500000","원(KRW)","권영범","02-2093-1190","서울특별시 강서구 양천로 583 우림블루나인비즈니스센터 A동 23층 "
"007530","영신금속","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"12832968","500","6416484000","원(KRW)","선지영","02  -855 -6960","경기도 평택시  포승읍 포승공단로118번길 118 "
"143540","영우디에스피","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"43232374","500","21616187000","원(KRW)","박금성","041-418-4871","충청남도 천안시 서북구 성거읍 새터길 164 -"
"036560","영풍정밀","KOSDAQ","우량기업부",,"032901","일반 목적용 기계 제조업","12",,"15750000","500","7875000000","원(KRW)","최창규, 이한성(각자대표)","02-519-3523","서울특별시 강남구 강남대로 542 "
"265560","영화테크","KOSDAQ","벤처기업부",,"033003","자동차 신품 부품 제조업","12",,"5345090","500","2672545000","원(KRW)","엄준형","041-585-2685","충청남도 아산시 둔포면 아산밸리로 132 &nbsp"
"036000","예림당","KOSDAQ","중견기업부",,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"23034277","500","11617138500","원(KRW)","나춘호","02-566-1004","서울시 성동구 아차산로 153
(성수동2가, 예림출판문화센터) "
"250930","예선테크","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"33000440","100","3300044000","원(KRW)","전춘섭","02-783-1101","경기도 군포시 공단로 356-3 (지번 주소: 경기도 군포시 산본1동 1026-2) "
"053280","예스24","KOSDAQ","중견기업부",,"074709","무점포 소매업","12",,"17200000","500","8600000000","원(KRW)","김석환","02-3215-9100","서울특별시 영등포구 은행로 11 "
"122640","예스티","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"14943514","500","7471757000","원(KRW)","장동복","031-612-3337","경기도 평택시 진위면 마산12로 27 예스티 "
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)",,"116409","기타 금융업","12",,"64411060","무액면","417480182","중국위안(CNY)","채정망","86-599-8508611","No.49-51 Bonham Strand West, HONG KONG S.A.R Unit D, 11/F., Four Seas Communications Bank Building"
"045060","오공","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"16941974","500","8470987000","원(KRW)","김윤정, 조한창","032 -822 -5050","인천광역시 남동구  함박뫼로 341 "
"080520","오디텍","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"11746609","500","5873304500","원(KRW)","박병근","063-263-7626","전라북도 완주군 봉동읍 완주산단5로 87 "
"039830","오로라","KOSDAQ","우량기업부",,"137302","전문디자인업","12",,"10762890","500","5381445000","원(KRW)","홍기선","02  -3420-4114","서울특별시 강남구 테헤란로 624 오로라빌딩 "
"046120","오르비텍","KOSDAQ","벤처기업부",,"137209","기타 과학기술 서비스업","12",,"23790573","500","11895286500","원(KRW)","권동혁","02-852-2223","서울특별시 금천구 범안로 1130 8층(가산동, 가산디지털엠파이어)"
"014940","오리엔탈정공","KOSDAQ","중견기업부",,"032901","일반 목적용 기계 제조업","12",,"45573661","500","22786830500","원(KRW)","박세철","(051)202-0101","부산광역시 강서구  녹산산단289로 6 오리엔탈정공"
"065500","오리엔트정공","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"117214562","500","58607281000","원(KRW)","장재진, 박영동","031-730-6707","경상북도 구미시 수출대로 9-1 26-5(공단동)"
"010470","오리콤","KOSDAQ","우량기업부",,"137103","광고업","12",,"11845050","1000","11845050000","원(KRW)","고영섭, 김성대(각자 대표이사)","02-510-4077","서울특별시 강남구  언주로 726 두산빌딩 "
"053980","오상자이엘","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"17747882","500","8873941000","원(KRW)","이국래","032-524-0700","인천 부평구 부평동 604-15 "
"052420","오성첨단소재","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"67793266","500","33957917000","원(KRW)","이장원","063-839-8780","전라북도 익산시 석암로17길 104 오성첨단소재(주) "
"241790","오션브릿지","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"10002634","500","5001317000","원(KRW)","정윤철","031-8052-9030","경기도 안성시 양성면 동항공단길 49 "
"039200","오스코텍","KOSDAQ","벤처기업부",,"032102","의약품 제조업","12",,"29476692","500","14738346000","원(KRW)","김정근, 윤태영","031-628-7613","경기도 성남시 분당구  대왕판교로 700 A-901(삼평동,코리아바이오파크)"
"226400","오스테오닉","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"13057051","500","6528525500","원(KRW)","이동원","02-6902-8400","서울특별시 구로구 디지털로29길 38 에이스테크노타워Ⅲ1206호 "
"031510","오스템","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"28000000","500","14000000000","원(KRW)","김정우","041 -559 -2340","충청남도 천안시 동남구 수신면 수신로 739 "
"048260","오스템임플란트","KOSDAQ","중견기업부",,"032701","의료용 기기 제조업","12",,"14285717","500","7142858500","원(KRW)","엄태관","02-2016-7000","서울특별시 강서구 마곡중앙12로 3 오스템임플란트  "
"138080","오이솔루션","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"10624095","500","5312047500","원(KRW)","박용관","062-602-7631","광주광역시 북구 첨단연신로30번길 53 -"
"080580","오킨스전자","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"8839649","500","4419824500","원(KRW)","전진국","031-460-3500","경기도 의왕시 오전공업길 13, 6층 (오전동, 벽산선영테크노피아) &nbsp"
"067170","오텍","KOSDAQ","우량기업부",,"033004","자동차 재제조 부품 제조업","12",,"15391605","500","7695802500","원(KRW)","강성희","02-2628-0660","충청남도 예산군  고덕면 예덕로 1033-36 "
"173130","오파스넷","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"11860430","500","5930215000","원(KRW)","장수현","02-568-6727","서울특별시 강남구 테헤란로 512 , 10층(대치동, 신안빌딩) "
"049480","오픈베이스","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"31422383","500","15711191500","원(KRW)","송규헌","02  -3404-5601","서울특별시 서초구  매헌로 16 (양재동, 하이브랜드 리빙관4층)"
"309930","오하임아이엔티","KOSDAQ","중견기업부",,"074705","기타 생활용품 소매업","12",,"19747691","100","1974769100","원(KRW)","서정일","02-2020-7637","서울특별시 서초구 고무래로 6-6 선경빌딩 3층"
"244460","올리패스","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"16587920","500","8293960000","원(KRW)","정신","031-8060-8100","경기도 용인시 기흥구 동백중앙로16번길 16-4 에이스동백타워1동 20층"
"226950","올릭스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"13572060","500","6786030000","원(KRW)","이동기","031-779-8400","경기도 수원시 영통구 대학4로 17 에이스광교타워1 1014호 &nbsp"
"057540","옴니시스템","KOSDAQ","우량기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"46449355","500","23224677500","원(KRW)","박혜린","031-883-5400","경기도 여주군  가남면 연삼로 284 "
"082210","옵트론텍","KOSDAQ","우량기업부",,"032703","사진장비 및 광학기기 제조업","12",,"23675951","500","11837975500","원(KRW)","홍사관, 임지윤","(042)360-1510","경상남도 창원시 의창구 평산로8번길 19-15 (팔용동)"
"109080","옵티시스","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"5636000","500","2818000000","원(KRW)","신현국","031-719-8033","경기도 성남시 수정구 산성대로 305 삼부르네상스파크Ⅱ 3층 "
"153710","옵티팜","KOSDAQ","기술성장기업부","기술성장기업","032103","의료용품 및 기타 의약 관련제품 제조업","12",,"14474458","500","7237229000","원(KRW)","한성준, 김현일","043-249-7500","충청북도 청주시 흥덕구 오송읍 오송생명6로 63 "
"122990","와이솔","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"28171941","500","14085970500","원(KRW)","염상덕","070-7837-6240","경기도 오산시 가장로 531-7(가장동) "
"232140","와이아이케이","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"80757657","100","8075765700","원(KRW)","최명배","031-8038-8200","경기도 성남시 분당구 판교로255번길 28 (삼평동, 디에이치케이솔루션빌딩 7층)"
"067900","와이엔텍","KOSDAQ","우량기업부",,"053802","폐기물 처리업","12",,"18199659","500","9099829500","원(KRW)","박지영","061-690-6933","전라남도 여수시  여수산단로 1232 "
"155650","와이엠씨","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"19974358","500","9987179000","원(KRW)","이윤용","041-538-5200","충청남도 아산시  둔포면 아산밸리중앙로 154-25 "
"251370","와이엠티","KOSDAQ","우량기업부",,"032001","기초 화학물질 제조업","12",,"14954978","500","7477489000","원(KRW)","전성욱","032-821-8277","인천광역시 남동구 남동동로153번길 30(고잔동, 남동공단) "
"066430","와이오엠","KOSDAQ","관리종목(소속부없음)",,"074607","기타 전문 도매업","12",,"15855736","500","7927868000","원(KRW)","염현규","051-972-7175","부산광역시 강서구 생곡산단1로24번길 51 (생곡동)"
"193250","와이제이엠게임즈","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"54147235","100","5414723500","원(KRW)","민용재","02-591-1310","서울특별시 강남구 테헤란로77길 11-9 삼성타워 8층 "
"273060","와이즈버즈","KOSDAQ","중견기업부",,"137103","광고업","12",,"47552972","100","4755297200","원(KRW)","김종원","02-538-8897","서울특별시 강남구 테헤란로 317 17층(역삼동, 동훈타워)"
"019210","와이지-원","KOSDAQ","우량기업부",,"032509","기타 금속 가공제품 제조업","12",,"30573819","500","15286909500","원(KRW)","송호근","032 -526 -0909","인천광역시 연수구 송도과학로16번길 13-40 - "
"122870","와이지엔터테인먼트","KOSDAQ","우량기업부",,"105902","오디오물 출판 및 원판 녹음업","12",,"18414569","500","9207284500","원(KRW)","황보경","02-3142-1104","서울특별시 마포구  희우정로1길 3 "
